observer, scene, part_A, part_B, distortion_A, distortion_B, level_A, level_B, is_A_selected
"112", "head1", "sr4", "sr3", "resample", "smooth", 1.000000, 2.000000, 0
"112", "head1", "sr5", "sr2", "simp", "smooth", 1.000000, 2.000000, 0
"112", "head1", "sr6", "sr0", "jpg", "resample", 2.000000, 2.000000, 0
"112", "head1", "sr2", "sr6", "noise", "resample", 1.000000, 2.000000, 0
"112", "head1", "sr6", "sr2", "resample", "smooth", 1.000000, 1.000000, 0
"112", "head1", "sr2", "sr6", "jpg", "resample", 2.000000, 2.000000, 0
"112", "head1", "sr7", "sr2", "jpg", "jpg", 1.000000, 2.000000, 1
"112", "head1", "sr6", "sr2", "smooth", "smooth", 1.000000, 2.000000, 1
"112", "head1", "sr2", "sr1", "jpg", "noise", 2.000000, 2.000000, 0
"112", "head1", "sr5", "sr6", "jpg", "jpg", 1.000000, 2.000000, 1
"112", "head1", "sr0", "sr6", "jpg", "resample", 2.000000, 2.000000, 0
"112", "head1", "sr5", "sr6", "noise", "simp", 1.000000, 2.000000, 1
"112", "head1", "sr1", "sr6", "noise", "jpg", 1.000000, 2.000000, 1
"112", "head1", "sr2", "sr2", "jpg", "simp", 2.000000, 2.000000, 0
"112", "head1", "sr5", "sr1", "noise", "jpg", 1.000000, 2.000000, 0
"112", "head1", "sr2", "sr2", "jpg", "noise", 2.000000, 2.000000, 1
"112", "head1", "sr2", "sr4", "smooth", "smooth", 2.000000, 2.000000, 1
"112", "head1", "sr5", "sr7", "jpg", "simp", 1.000000, 1.000000, 0
"112", "head1", "sr5", "sr4", "noise", "simp", 1.000000, 2.000000, 1
"112", "head1", "sr2", "sr7", "simp", "smooth", 1.000000, 1.000000, 0
"112", "head1", "sr1", "sr2", "simp", "smooth", 1.000000, 2.000000, 1
"112", "head1", "sr6", "ref", "jpg", "ref", 2.000000, 0.000000, 1
"112", "head1", "sr1", "sr2", "jpg", "jpg", 2.000000, 2.000000, 0
"112", "head1", "sr1", "sr5", "smooth", "smooth", 1.000000, 1.000000, 1
"112", "head1", "sr5", "ref", "resample", "ref", 2.000000, 0.000000, 0
"112", "head1", "sr0", "sr3", "noise", "noise", 2.000000, 2.000000, 1
"112", "head1", "sr7", "sr4", "simp", "noise", 1.000000, 1.000000, 0
"112", "head1", "sr5", "sr5", "jpg", "resample", 1.000000, 1.000000, 1
"112", "head1", "sr5", "sr7", "jpg", "resample", 1.000000, 2.000000, 1
